 Total number of samples:           9
--------------------------------------------------------------------------------
      Name       lat       lon      XUTM      YUTM Elev.meas  Elev.dem  Elev.flt     FTage       MTL
--------------------------------------------------------------------------------
Sample42      37.20320000  -119.04000000    318962.6   4119363.6      2832      2832      2264      79.6      14.8
Sample23      37.22930000  -119.06240000    317037.6   4122302.6      2746      2746      2477      79.1      15.0
Sample27      37.22880000  -119.13840000    310293.3   4122396.7      2277      2277      2788      79.9      14.8
Sample38      37.15570000  -119.18640000    305847.2   4114382.9      2289      2289      2530      82.7      15.4
Sample5       37.12380000  -119.04410000    318408.8   4110561.5      2818      2818      2059      81.1      15.2
Sample32      37.04150000  -119.01550000    320756.0   4101375.7      2499      2499      1784      81.1      15.1
Sample31      37.37770000  -119.03480000    319840.9   4138715.7      2372      2372      2302      78.3      15.2
Sample24      37.25270000  -119.04950000    318238.3   4124874.1      2866      2866      2435      79.5      15.2
Sample42      37.20320000  -119.04000000    318962.6   4119363.6      2832      2832      2264      79.6      14.8
--------------------------------------------------------------------------------
 Model with lowest misfit
    0.6316292578E+05      47.5     410.0     433.4     500.0      68.6     121.1       3.5       4.2
--------------------------------------------------------------------------------
 List of models
--------------------------------------------------------------------------------
    Misfit        t1        t2        t3        T1        T2        T3        T4
    0.9999999778E+22     341.5     391.1      47.6      89.7     140.8       1.5      13.0
    0.9999999778E+22     379.9     445.4     355.4     144.5      86.5      17.2      17.5
    0.9999999778E+22      61.8     471.8       0.6      17.7      29.8      10.0       0.4
    0.9999999778E+22     270.2     117.3      25.9      41.9      39.6     136.6       8.4
    0.9999999778E+22     314.5     160.2     315.1     115.6      35.6      42.8       5.5
    0.9999999778E+22     267.7     134.8     279.8     144.9      62.1     135.3       8.5
    0.9999999778E+22     125.3     270.6     109.9      74.6     111.0      29.5       0.5
    0.9999999778E+22     209.7     126.6     418.6      27.8     149.5       4.4      18.2
    0.9999999778E+22     272.3     404.9     160.3      60.5     111.0      13.8      15.9
    0.9999999778E+22     238.3     404.3     269.4      48.9      86.0      98.2      12.5
    0.9999999778E+22     101.6     402.3      46.3     116.9     122.0      27.6       7.1
    0.9999999778E+22     118.9      11.2     183.6     107.9      15.1      15.2       4.5
    0.9999999778E+22     290.2     269.2     488.4     114.2      71.5     110.8       4.2
    0.9999999778E+22     348.1     452.3     169.7      31.7      14.6      49.8       9.4
    0.9999999778E+22     364.0      17.7      71.1      75.4      26.1      98.8      14.0
    0.9762525000E+05      76.2     368.0     479.8      62.5      73.7     140.3      15.7
    0.9999999778E+22     166.5     291.0      96.9       6.6      28.1      68.2       5.3
    0.9999999778E+22     355.6     103.3     427.2     126.8      92.9      72.6      14.0
    0.9999999778E+22     315.3     217.1      39.8      99.1      67.2      59.3      16.4
    0.9999999778E+22     210.9     210.0     393.4      60.1      75.7     137.8      12.9
    0.9999999778E+22     283.6     117.3     329.3     108.1       3.9     106.2       4.6
    0.7459261719E+05      94.6     167.2     451.8      46.5      68.2      65.6      17.5
    0.9999999778E+22     126.7      29.0     385.8      54.3      23.7     130.7      10.8
    0.9999999778E+22     319.5     307.0     461.3      97.0     135.8      18.1       2.0
    0.8572090625E+05       3.6      28.2     319.2     113.8      71.1      54.6       0.7
    0.9999999778E+22      22.3     144.6     110.6     117.2       2.4      10.9      19.1
            Infinity      13.2      68.4     335.7      71.8      15.9      62.5      10.1
    0.8058439844E+05     338.5     368.8     459.9      51.2      60.0     143.2      16.1
    0.9999999778E+22      44.5     458.7     370.0       2.8     136.9      63.2       7.5
    0.9999999778E+22     170.5     422.5     209.2      48.6     124.1      31.7      20.0
    0.9999999778E+22     280.6     456.0     438.2      91.9      68.9      28.0      11.4
    0.9999999778E+22     404.9     251.8     250.7      49.0     103.2      45.1      10.5
    0.9999999778E+22     243.3      72.0     436.4      11.1      99.5     131.2       3.6
    0.9999999778E+22     193.0     155.5     226.0      33.0      85.9      40.2      19.2
    0.9999999778E+22     291.8     197.8     449.8     124.0      82.8      80.2      16.6
    0.9999999778E+22     282.1     283.9     149.8      53.5      34.3      51.3      12.0
    0.9999999778E+22     351.9      25.8      71.2     107.8     105.9      69.8      19.5
    0.6655655469E+05     216.4     270.2     365.7      22.3       8.0      95.3       1.9
    0.9999999778E+22     168.8      69.7     110.8      31.4      98.9      23.6       2.1
    0.9999999778E+22     421.0     212.9      79.6      93.2      82.3      19.9       4.0
    0.9999999778E+22     270.0      72.4     129.0      63.9      50.2      68.0      18.6
    0.9999999778E+22      93.8     256.6      26.3     135.8      98.8       2.4      16.0
    0.9999999778E+22     364.8      72.5     475.1      78.3     131.4      50.8      16.2
    0.9999999778E+22     181.4     465.1     217.6     107.0      32.5      84.7      10.5
    0.9999999778E+22     241.7      92.6     376.4     110.3     139.3     145.6      10.2
    0.9999999778E+22     392.0     198.1     464.4      91.9     145.2      53.8      18.5
    0.9999999778E+22     226.3     251.4     177.3      15.1     112.5      34.2       6.2
    0.9999999778E+22     360.9     187.5     135.5       0.9     132.1      14.1      10.4
    0.9999999778E+22     236.3     354.2      15.6      20.7      24.2      18.5      11.9
    0.9999999778E+22      81.2     341.0     280.9     141.9      37.3     130.5       9.4
    0.9999999778E+22     181.8     335.8     221.0     128.1     146.0     120.3      13.9
    0.8444614062E+05      83.1     135.4     160.8     114.0      79.5      14.7      19.8
    0.9999999778E+22     219.4     438.4     143.2      50.4      91.4      21.7       0.7
    0.9999999778E+22     247.4     300.7     134.9      34.9      42.1      65.1      17.5
    0.9999999778E+22     202.4     217.3     109.8      88.0     119.8     136.6       3.1
    0.9999999778E+22     222.4     182.3      66.3       7.9      36.2     117.2      17.0
    0.9999999778E+22     113.9     252.9     132.9       9.3       2.6     110.9       0.1
    0.9999999778E+22     266.2      87.2     249.2     101.1      95.5     123.4      17.2
    0.9999999778E+22     434.4      66.6     439.2     140.5     101.1     137.9       9.7
    0.9999999778E+22      19.5     268.0     110.6      93.1      78.7      62.5      10.9
    0.9999999778E+22     228.4       4.2     228.3       7.0      12.6      90.1      10.1
    0.9999999778E+22     143.5      55.0     138.0      52.9       5.8       3.0      10.5
    0.9999999778E+22     426.9     129.0      70.3      51.9      34.2     104.6       8.7
    0.9999999778E+22     189.1     141.0      51.4      61.2      83.6     148.1      18.0
    0.9999999778E+22     211.9     126.3     392.1     120.1      24.7      64.3       2.4
    0.9999999778E+22     168.4     122.1     107.4      62.2       5.9      82.6      10.1
    0.9999999778E+22     454.2     334.4     327.3     142.7      14.7     122.0       8.7
    0.6726786719E+05     337.1     340.5     440.3      55.0      92.5     108.9       5.8
    0.9999999778E+22     351.6      59.1     413.3      52.0     123.5       8.1       2.9
    0.9999999778E+22     402.2     322.8     248.9     139.8      95.2     149.5      15.6
    0.9999999778E+22     114.3     193.8     136.8     117.0      29.7      97.1       6.8
    0.9999999778E+22     172.6     109.2     423.9      22.5      21.3     114.3       3.6
    0.6606531250E+05      65.0     387.3     434.7      58.7      92.1     107.4       5.1
    0.7718775781E+05     103.7     191.3     315.8      25.3     104.4      19.9      15.7
    0.9999999778E+22     263.9      57.0     466.3      53.3      28.7      39.5      16.8
    0.9999999778E+22     207.6      76.2     424.9      47.2      49.1      99.1       5.2
    0.9999999778E+22     306.8     101.2     202.8     120.4     139.4       3.5       0.3
    0.9999999778E+22     339.1     418.3     339.0      95.8      62.3     133.9      18.5
    0.9999999778E+22      64.7      47.6     362.8     105.0      53.5      17.4       7.2
    0.7610407812E+05      49.9     185.2     366.4     124.7      37.2      76.6      15.3
    0.9999999778E+22     246.0     319.2     226.7     114.2      74.7      24.9      19.9
    0.9999999778E+22     116.1      91.3     416.9      76.3      68.7      52.9       0.5
    0.9999999778E+22     187.4     187.1     291.1      60.2      48.7      47.9       9.5
    0.8257712500E+05     201.7     404.6     465.8      51.3      91.3     131.6      19.2
    0.6627109375E+05     232.3     327.7     432.6      43.0     149.5     114.1       1.7
    0.7985438281E+05      58.6      77.1     159.4      99.3      24.8      85.3      16.1
    0.7222328125E+05      60.3     147.2     209.7       9.3      10.7      98.9      13.8
    0.9999999778E+22     171.2     114.8      20.7     106.9     133.9       9.8       6.0
    0.7861279688E+05       2.4      71.0     353.9      50.8      92.1      56.1       5.5
    0.9999999778E+22     500.0      60.0     362.2      36.9     116.6      81.0       9.0
    0.9999999778E+22     470.8     202.5      83.5     119.4      69.6      49.6       9.4
    0.9999999778E+22     161.7     333.3     140.2      23.7      73.6      79.6      12.1
    0.9999999778E+22     352.6     360.3     267.3      64.0      58.3      53.9      19.4
    0.9999999778E+22     496.0      43.4     210.9      93.0      62.8      28.7      12.2
    0.9999999778E+22     279.4     213.8     365.0      87.1     139.1      14.3      11.5
    0.9999999778E+22     260.6     190.3      50.7      95.1     148.9      66.9       0.2
    0.9999999778E+22     302.5     488.3     267.4      60.0     139.3      45.1       3.0
    0.9999999778E+22     228.5     169.8      73.0       4.3     142.8       6.8      14.1
    0.9999999778E+22      21.5     369.3     204.0      57.9      35.7     132.3       5.7
    0.9999999778E+22     241.7      91.0     356.1     144.8      50.9      41.6       0.7
    0.9999999778E+22     394.9       5.1     150.6     106.8      92.5      83.1      18.9
    0.6361218750E+05     282.3     328.4     429.7      51.0     146.3      53.4      13.7
    0.9999999778E+22     337.7      25.1      76.7      50.9      43.1      93.9      15.1
    0.9999999778E+22     180.1      37.0     311.1      46.7     136.7     108.6      10.0
    0.9999999778E+22     379.6     246.9     198.1     111.2      92.5      81.5       0.5
    0.9999999778E+22     272.7     328.3     196.9     112.7      12.7      83.1      13.1
    0.9999999778E+22     361.7     180.8     380.8      12.9      88.5     106.8       8.9
    0.9999999778E+22     245.0      17.3     454.4     149.4      67.3     128.5      15.5
    0.9999999778E+22     442.7     397.5     406.7      51.4      98.5       3.4      17.0
    0.9999999778E+22     179.3       0.8     243.8      62.2     116.3      62.1       3.2
    0.9999999778E+22     264.4      55.9      16.1     134.6     113.1       4.8      16.0
    0.9999999778E+22     162.8     470.1     226.1      76.5     128.6     124.1       3.6
            Infinity     185.6     203.4     219.0      41.5      50.7      18.9       8.8
    0.9999999778E+22     323.3      27.7     479.9     101.6      72.5     109.4       3.0
    0.9999999778E+22     149.8     328.5     286.4      89.7      20.6     146.6      13.4
    0.9999999778E+22     138.3     366.1      49.3      88.3      77.9     112.2      19.2
    0.9999999778E+22     299.4      41.1      36.5       9.6      82.5     135.5      19.9
    0.9999999778E+22     122.2     414.0     241.6       6.7      94.6      66.2       9.2
    0.9999999778E+22     423.2     105.0      45.1      36.5      13.3      47.7      13.0
    0.9999999778E+22     233.5     457.8     272.1     139.6      94.7     128.6      19.2
    0.9999999778E+22     359.4     240.4     437.6      25.8     149.9      48.2      14.6
    0.9999999778E+22      56.0      20.8     483.0     105.2       4.3     141.9       3.7
    0.9999999778E+22      44.2     333.3     255.4      89.5      98.2     117.1       5.3
    0.6855836719E+05      52.1     415.1     447.9      36.6     142.3     107.8       0.3
            Infinity      96.5     291.6     294.1       5.0      23.3      50.9       0.3
    0.9999999778E+22     400.2     492.8     378.1      97.9      52.2     118.1       3.4
    0.9999999778E+22     332.1     280.0     376.5      54.9      90.5       6.5      19.0
    0.9999999778E+22     186.2     139.2     310.7      23.1       8.6     121.4      17.0
    0.9999999778E+22     224.2     198.8     380.6      28.2      52.8      60.9      17.1
    0.7992459375E+05       5.7     104.6     451.3     101.3      15.9      72.8      16.6
    0.9999999778E+22      23.7       8.7     380.2     112.7      91.5     139.6       5.1
    0.6949368750E+05     153.3     242.2     386.7      12.0     109.8      46.1      15.0
    0.9999999778E+22     236.9     341.5     247.2      97.6     145.6      10.4       2.0
    0.7473364844E+05     102.3     164.7     314.0      85.1     109.5      54.5      10.1
    0.9999999778E+22     152.4       8.8      21.3     116.1       6.5      85.1      17.2
    0.9999999778E+22     414.1     412.9     426.6      21.7       3.2      86.8      17.7
    0.7371800781E+05     150.1     320.2     326.2     134.5      62.3      10.1       0.9
    0.7148905469E+05     232.6     241.9     446.4      44.2      84.2     119.7      19.1
    0.9999999778E+22     199.0     174.0     182.3     106.6      23.7      62.6      19.2
    0.9999999778E+22     225.9     160.4     180.1     139.1     118.0      48.1      17.9
    0.9999999778E+22      74.9      53.1     220.7      91.4      64.6     106.1       1.5
    0.9999999778E+22     107.6     360.0     246.7     102.5      21.2      43.8      13.7
    0.7179393750E+05      63.8     225.9     434.8      41.9      70.1     143.6      19.2
    0.9999999778E+22     412.8     460.3     369.1      43.5     127.1      82.9       1.1
    0.9999999778E+22     284.2       8.6      35.2     139.2     131.6      23.0       7.4
    0.9999999778E+22     307.1     253.2      31.6       1.7     100.3      91.3      19.7
    0.9999999778E+22     472.4     202.5     384.3     141.0     143.4      96.7       7.7
    0.9999999778E+22     314.6      34.4     373.2      60.4      90.6      94.9      17.2
    0.9999999778E+22     312.0     182.5     195.0     104.5      59.5      23.1      12.0
    0.9999999778E+22     273.3     285.5     273.7     117.7     125.2      45.3      17.5
    0.9999999778E+22     472.6      13.3      62.9     119.8     104.1      35.9       5.4
    0.9999999778E+22     450.6     117.3     299.5      93.2     147.3      49.3      17.0
    0.9999999778E+22      25.7     398.1     389.1      33.7      57.6       5.1       4.5
    0.9999999778E+22     189.1       2.1     454.0      90.4       0.5      30.2       7.6
