 Total number of samples:           7
--------------------------------------------------------------------------------
      Name       lat       lon      XUTM      YUTM Elev.meas  Elev.dem  Elev.flt     FTage       MTL
--------------------------------------------------------------------------------
Sample31      37.37770000  -119.03480000    319840.9   4138715.7      2372      2372      2302      78.3      15.2
Sample10      37.37150000  -119.05960000    317629.9   4138075.4      2222      2222      2339      77.2      14.8
Sample24      37.25270000  -119.04950000    318238.3   4124874.1      2866      2866      2435      79.5      15.2
Sample42      37.20320000  -119.04000000    318962.6   4119363.6      2832      2832      2264      79.6      14.8
Sample1       37.42830000  -119.01440000    321767.2   4144291.5      2865      2865      2163      80.2      15.2
Sample16      37.37880000  -119.03560000    319772.7   4138839.3      2372      2372      2302      78.3      14.8
Sample31      37.37770000  -119.03480000    319840.9   4138715.7      2372      2372      2302      78.3      15.2
--------------------------------------------------------------------------------
 Model with lowest misfit
    0.5046108594E+05     270.9     394.5     460.3     500.0      50.7     140.1       2.4       1.3
--------------------------------------------------------------------------------
 List of models
--------------------------------------------------------------------------------
    Misfit        t1        t2        t3        T1        T2        T3        T4
    0.9999999778E+22     365.5     138.0     226.9     124.8      33.6      16.9       5.7
    0.9999999778E+22     471.3     116.0     286.0      73.0      23.4      27.5       3.9
    0.5839808203E+05      61.6     147.4     457.5     132.4      90.2     110.7      17.3
    0.9999999778E+22     326.3     123.6     461.8     110.4      48.7      56.6       1.1
    0.9999999778E+22     375.8     300.7     321.9       1.3      70.6      59.7      16.1
    0.9999999778E+22     163.6       5.5     448.8      17.5     135.3     141.6       7.7
    0.9999999778E+22     398.9     166.3     199.4     149.3     120.5      16.8       1.3
    0.5473262109E+05      67.3     299.0     374.0      49.2     145.0       5.1      10.6
    0.9999999778E+22      79.5      67.6     312.7      19.7     126.4     136.0       1.1
    0.5212126562E+05     246.2     312.0     389.7      41.2      59.6     148.7      17.0
    0.9999999778E+22     332.3     174.6     485.3      60.5      58.8      17.8      13.1
    0.6757450000E+05      58.7     211.7     245.6     141.5      43.5      14.4       0.8
    0.9999999778E+22     229.1      19.9     357.0     113.8      60.9      17.1      19.0
    0.9999999778E+22     152.7      81.3     330.3      38.9     140.2      35.0      12.4
    0.9999999778E+22      51.7       5.4     473.7      22.3     149.4      37.9      14.3
    0.9999999778E+22     343.4      41.8      92.5      41.6       6.3     106.7       9.9
    0.9999999778E+22     311.2     401.6     281.0     105.1      54.4      37.8       5.4
    0.9999999778E+22     434.0     226.8     131.1      13.8      87.3     129.8       8.7
    0.9999999778E+22     204.9     207.2      59.3      38.6     132.3      21.9      12.2
    0.9999999778E+22     301.5     326.2      62.5      29.7     118.5     118.9       0.8
    0.9999999778E+22     341.5     427.0      94.1     118.4      59.6      78.7       1.3
    0.9999999778E+22     381.9     305.8      23.3     118.8      42.1      86.8       2.0
    0.9999999778E+22     296.2     497.1     368.7      60.5     131.7      31.0      14.3
    0.9999999778E+22      87.0     433.4      29.5      11.6     100.7     149.4      11.6
    0.9999999778E+22     223.4     224.7      48.0      52.3      47.1     125.3       1.7
    0.5135482812E+05     253.4     307.7     384.4     125.0      94.8     135.8      17.7
    0.9999999778E+22     160.0     449.4     395.6     135.3     120.2      77.8      14.4
    0.9999999778E+22     170.5     309.4      47.4      53.2     137.6      79.0       6.4
    0.9999999778E+22     255.3     117.7     428.7     147.7      45.2     121.5       4.8
    0.9999999778E+22       9.7     311.5     105.3     123.2      54.1     141.7       6.7
    0.9999999778E+22       6.5     164.8     146.0      40.3      56.7     104.6       9.0
    0.5396398047E+05      75.8     187.4     346.4      26.9     148.4      75.9       8.3
    0.9999999778E+22     210.9     280.3     153.5     149.8       7.9     109.4      15.9
    0.9999999778E+22     230.6     394.9     252.4      91.0      68.7     112.0       0.9
    0.9999999778E+22     163.3      81.8     312.0     126.2      81.2     108.4      19.8
    0.9999999778E+22     197.5     472.6     180.5      40.1     138.6      86.6      13.1
    0.9999999778E+22     243.1     187.5     221.2     115.2      28.8      17.8       9.0
    0.9999999778E+22     335.6     209.4     465.1     128.8      15.2     133.6       1.9
    0.9999999778E+22     385.4      21.4     173.6       8.4      89.2      35.3      19.6
    0.5441760547E+05     116.1     288.8     498.2      50.1     100.5       5.4       4.5
            Infinity     141.3     230.3     233.3      38.4       6.5      82.0      14.2
    0.9999999778E+22     365.7     428.0       4.2      24.2     124.1      43.8       0.7
    0.9999999778E+22     457.3     326.2     153.9       9.6     128.2     148.4       8.4
    0.9999999778E+22     444.7      69.1      63.3     129.2      25.4     125.3      19.3
    0.9999999778E+22     169.8     335.4     175.4      61.2      11.4     122.9      12.8
    0.9999999778E+22     360.6      32.2     419.4      86.8      32.2      49.7       5.3
    0.9999999778E+22     273.5     150.6     184.5     111.3     114.2      80.3      13.0
    0.9999999778E+22     265.5     233.0       5.6     134.6     141.3     102.7      10.3
    0.9999999778E+22     162.3     209.3     187.9      65.7      92.2      74.9       7.5
    0.5221057422E+05     214.3     400.0     417.0     137.5      85.6     127.6       5.0
    0.9999999778E+22     391.4     122.8     310.9      26.9     142.8     103.5      16.5
    0.9999999778E+22     205.8     159.9     269.6      41.6      52.3     120.0       9.6
    0.5398532812E+05     235.7     348.9     371.7     145.2      56.9      72.8      17.2
    0.9999999778E+22     273.2     394.9     329.4     142.1      56.7      89.8       2.2
    0.5200853906E+05     139.3     254.1     401.8     139.4      78.1     129.1      19.5
    0.9999999778E+22     464.4     408.2     309.9      77.6      71.6     149.2      18.1
    0.5802818750E+05     237.8     283.8     454.8      78.2     145.9     123.4       1.9
    0.9999999778E+22     409.6     224.2     291.0      16.6     128.8      59.1      14.0
    0.5525853125E+05     180.5     227.2     231.9      71.4     125.7     111.3      10.9
    0.9999999778E+22     205.4     288.2     251.2      20.9     145.4      40.0       8.7
    0.6051394141E+05     289.7     466.2     487.9       2.4     126.7      13.5       3.9
    0.5218727344E+05     202.0     224.9     488.6      80.6     147.1      22.7      13.9
    0.9999999778E+22     339.1     270.9     209.3     129.2      95.9      33.3       7.9
    0.6566819531E+05       1.3      71.4     379.4      20.9     101.9      22.1      11.3
    0.9999999778E+22     127.3     116.3      98.4      13.2     108.3     109.2       0.9
    0.9999999778E+22     156.5     140.2     389.5     130.0     115.6     108.6      12.3
    0.9999999778E+22     195.3      85.0     491.8      38.6      14.1     141.5      16.3
    0.9999999778E+22      54.1       5.3     441.9      19.5      81.7       7.0      15.1
    0.9999999778E+22     165.0      93.5     478.5      76.5      78.8      29.4       2.2
    0.9999999778E+22     219.1     104.7     308.1      83.8       9.2      21.5      14.6
    0.5899001562E+05      63.9     192.4     289.3       5.8     135.5      53.2      18.1
    0.9999999778E+22      94.8      73.6     239.1     100.5      82.0      13.5       1.2
    0.6023480469E+05     188.6     239.6     471.4      74.5     106.8      98.4      13.3
    0.5055225391E+05      97.8     311.0     374.3       7.4      70.1     121.6       2.1
    0.9999999778E+22     415.3     499.5     378.5     124.5      83.5     146.3      15.7
    0.5822192969E+05      34.2     193.2     343.5     109.9      74.9      77.3      10.0
    0.9999999778E+22     232.8     377.9     137.2      59.7      14.6     127.0       2.1
    0.5325815625E+05     298.8     305.5     403.2      58.1     136.9      23.2      11.5
    0.9999999778E+22     202.1     289.2      25.4     126.4     126.0     133.1       1.7
    0.9999999778E+22     339.9     406.6     221.0      95.4      47.6     118.1      11.0
    0.9999999778E+22     142.4      16.8      67.5       2.2      38.5      54.2      17.5
    0.9999999778E+22     326.2     327.5     206.7      83.0     148.0      42.9      12.3
    0.6555979688E+05     148.2     177.0     206.8     148.1     115.0      15.6       0.5
    0.9999999778E+22     279.5     325.5     270.8     134.1     131.0      86.8       9.3
    0.9999999778E+22     328.9       4.1     137.3       6.2     147.9     148.0      13.9
    0.9999999778E+22     311.9     233.2      49.8     136.8     102.3      45.8       3.3
    0.9999999778E+22     130.8     238.1      97.0     111.8      30.9     124.4       9.1
    0.9999999778E+22     485.9     291.2     334.8      78.7      75.7      67.8      16.2
    0.9999999778E+22     309.2     239.4     252.6      52.9      27.9     105.2       2.1
    0.9999999778E+22     203.5     201.4     187.7     141.6     117.2      23.7      14.6
    0.5089117578E+05      88.4     261.7     405.2      16.2     108.5     116.2       0.0
    0.9999999778E+22     472.6     238.6     401.1      77.6      50.9      75.6      11.9
